Datum,Wochentag,DatumNEU,KW,Std.,Log,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,Menge Gesamt (Stück),Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Fehlercode,Sollzeit/ Stück (Min),Takt Gesamt,Leistung Sollzeit zu Gesamtzeit,Anlagen-Laufzeit (- Org-Mangel),Takt Gesamt2,Leistung Anlage inkl. Anl. ausfall,Anlagen-Laufzeit (- Anlagen-ausfall),Takt Gesamt3,Leistung eff. Anlage ohne Anl.-Ausfall,Produktionszeit(min)/ Std.,Takt Gesamt4,Leistung inkl. defizite,Unnamed: 36,Zeit_von_min,Zeit_bis_min,Bemerkung_norm,Bemerkung_std
2025-06-27,,,,,,,,,,,,,,,,,5.0,,,,Mehraufwand Nachschleifen Stirnwand Kratzer im Trapezblech,,,,,,,,,,,,,,,,,,mehraufwand nachschleifen stirnwand kratzer im trapezblech,mehraufwand nachschleifen stirnwand kratzer im trapezblech
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,f,12:00:00,13:00:00,59.99999999999995,5.0,,,5.0,5.0,,5.0,,,,OP 10,Vakuum nicht vorhanden,,,,,,,,,,,,,,,,720.0,780.0,vakuum nicht vorhanden,vakuum nicht vorhanden
2025-06-27,,,,,,,,,,,,,,,,5.0,,,,R 05,Vakuumkreis 1 schaltet nicht,,,,,,,,,,,,,,,,,,vakuumkreis 1 schaltet nicht,vakuumkreis 1 schaltet nicht
2025-06-27,,,,,,,,,,,,,,,,5.0,,,,OP 100,Tor Sensor nicht geschaltet,,,,,,,,,,,,,,,,,,tor sensor nicht geschaltet,tor sensor nicht geschaltet
2025-06-27,,,,,,f,13:00:00,13:15:00,15.000000000000107,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,795.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,,,,reinigen,reinigen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,13:15:00,14:00:00,45.0,3.0,,,,,,,,45.0,,,Monatliche  Wartungsplan,,,,,,,,,,,,,,,,795.0,840.0,monatliche wartungsplan,monatliche wartungsplan
2025-06-27,,,,,,,,,,,,,,,,,,,,R 06,Drahtfasswechseln,,,,,,,,,,,,,,,,,,drahtfasswechseln,drahtfass wechseln
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,14:00:00,15:00:00,59.99999999999995,3.0,,,,,,,,60.0,,,Monatliche  Wartungsplan,,,,,,,,,,,,,,,,840.0,900.0,monatliche wartungsplan,monatliche wartungsplan
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,15:00:00,16:00:00,59.99999999999995,4.0,,,3.0,3.0,,,,15.0,,,"Anlage leer, auffüllen",,,,,,,,,,,,,,,,900.0,960.0,"anlage leer, auffüllen","anlage leer, auffüllen"
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,16:00:00,17:00:00,60.00000000000011,4.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,960.0,1020.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,17:30:00,18:00:00,30.000000000000053,4.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1050.0,1080.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,18:00:00,19:00:00,59.99999999999995,6.0,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,1080.0,1140.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,19:00:00,20:00:00,60.00000000000011,5.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,1140.0,1200.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,20:00:00,21:00:00,59.99999999999995,5.0,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1200.0,1260.0,,
2025-06-27,,,,,,,,,,,,,,,,,10.0,,,,Kratzer in der Stirnwand ausbessern.,,,,,,,,,,,,,,,,,,kratzer in der stirnwand ausbessern.,kratzer in der stirnwand ausbessern.
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,s,21:00:00,21:45:00,45.0,5.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1260.0,1305.0,,
2025-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,,,,,,,,,,,,,15.0,,,Reinigen + Werkzeug einschließen,,,,,,,,,,,,,,,,,,reinigen + werkzeug einschließen,reinigen + werkzeug einschließen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,04:45:00,05:00:00,15.000000000000027,4.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,05:00:00,06:00:00,59.999999999999986,4.0,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,300.0,360.0,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,06:00:00,07:00:00,60.00000000000003,4.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,360.0,420.0,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,07:00:00,08:00:00,59.99999999999995,4.0,,,3.0,3.0,,25.0,,,,OP 130.1,"SEW Antriebsstörung Drehachse, Fehlercode 42, Robtech informiert",,,,,,,,,,,,,,,,420.0,480.0,"sew antriebsstörung drehachse, fehlercode 42, robtech informiert","sew antriebsstörung drehachse, fehlercode 42, robtech informiert"
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,08:00:00,09:00:00,60.00000000000003,4.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,480.0,540.0,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,09:30:00,10:00:00,30.000000000000053,2.0,,,,,,30.0,,,,OP 130.1,"SEW Antriebsstörung Drehachse, Fehlercode 42, Robtech an der  Anlage",,,,,,,,,,,,,,,,570.0,600.0,"sew antriebsstörung drehachse, fehlercode 42, robtech an der anlage","sew antriebsstörung drehachse, fehlercode 42, robtech an der anlage"
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,10:00:00,11:00:00,59.99999999999995,3.0,,,1.0,1.0,,60.0,,,,OP 130.1,"SEW Antriebsstörung Drehachse, Fehlercode 42, Robtech an der  Anlage",,,,,,,,,,,,,,,,600.0,660.0,"sew antriebsstörung drehachse, fehlercode 42, robtech an der anlage","sew antriebsstörung drehachse, fehlercode 42, robtech an der anlage"
2025-06-30,,,,,,,,,,,,,,,,,,,,,Reinigen,,,,,,,,,,,,,,,,,,reinigen,reinigen
2025-06-30,,,,,,,,,,,,,,,,,,,,,Anlage fährt nur mit OP 120,,,,,,,,,,,,,,,,,,anlage fährt nur mit op 120,anlage fährt nur mit op 120
2025-06-30,,,,,,f,11:00:00,12:00:00,60.00000000000003,3.0,,,3.0,3.0,,60.0,,,,,Anlage fährt nur mit OP 120,,,,,,,,,,,,,,,,660.0,720.0,anlage fährt nur mit op 120,anlage fährt nur mit op 120
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,12:00:00,13:00:00,59.99999999999995,3.0,,,3.0,3.0,,60.0,,,,,Anlage fährt nur mit OP 120,,,,,,,,,,,,,,,,720.0,780.0,anlage fährt nur mit op 120,anlage fährt nur mit op 120
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,f,13:00:00,13:15:00,15.000000000000107,3.0,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,,780.0,795.0,reinigen,reinigen
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,13:15:00,14:00:00,45.0,5.0,,,5.0,5.0,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,795.0,840.0,wartungsplan,wartungsplan
2025-06-30,,,,,,,,,,,,,,,,30.0,,,,,Anlage fährt nur mit OP 120,,,,,,,,,,,,,,,,,,anlage fährt nur mit op 120,anlage fährt nur mit op 120
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,14:00:00,15:00:00,59.99999999999995,5.0,,,4.0,4.0,,60.0,,,,,Anlage fährt nur mit OP 120,,,,,,,,,,,,,,,,840.0,900.0,anlage fährt nur mit op 120,anlage fährt nur mit op 120
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,15:00:00,16:00:00,59.99999999999995,4.0,,,3.0,3.0,,,,,,,Anlage fährt nur mit OP 120,,,,,,,,,,,,,,,,900.0,960.0,anlage fährt nur mit op 120,anlage fährt nur mit op 120
2025-06-30,,,,,,,,,,,,,,,,10.0,,,,R 07,"Schweißnahtqualität schlecht, Brenner umgebaut",,,,,,,,,,,,,,,,,,"schweißnahtqualität schlecht, brenner umgebaut","schweißnahtqualität schlecht, brenner umgebaut"
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,16:00:00,17:00:00,60.00000000000011,4.0,,,4.0,4.0,,,,,,,Anlage fährt nur mit OP 120,,,,,,,,,,,,,,,,960.0,1020.0,anlage fährt nur mit op 120,anlage fährt nur mit op 120
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,17:30:00,18:00:00,30.000000000000053,4.0,,,1.0,1.0,,5.0,,,,OP 10,Vakuum nicht vorhanden,,,,,,,,,,,,,,,,1050.0,1080.0,vakuum nicht vorhanden,vakuum nicht vorhanden
2025-06-30,,,,,,,,,,,,,,,,5.0,,,,R 06,"Leonie Störung, Leoniefahtr im Handbetrieb durchgeführt",,,,,,,,,,,,,,,,,,"leonie störung, leoniefahtr im handbetrieb durchgeführt","leonie störung, leoniefahtr im handbetrieb durchgeführt"
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,18:00:00,19:00:00,59.99999999999995,4.0,,,3.0,3.0,,5.0,,,,OP 10,Vakuum nicht vorhanden,,,,,,,,,,,,,,,,1080.0,1140.0,vakuum nicht vorhanden,vakuum nicht vorhanden
2025-06-30,,,,,,,,,,,,,,,,5.0,,,,R 06,"Leonie Störung, Leoniefahtr im Handbetrieb durchgeführt",,,,,,,,,,,,,,,,,,"leonie störung, leoniefahtr im handbetrieb durchgeführt","leonie störung, leoniefahtr im handbetrieb durchgeführt"
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,19:00:00,20:00:00,60.00000000000011,4.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1140.0,1200.0,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,20:00:00,21:00:00,59.99999999999995,4.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1200.0,1260.0,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,s,21:00:00,21:45:00,45.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1260.0,1305.0,,
2025-06-30,,,,,,,,,,,,,,,,,,15.0,,,Anlage auffüllen,,,,,,,,,,,,,,,,,,anlage auffüllen,anlage auffüllen
2025-06-30,,,,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,,,,reinigen,reinigen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,04:45:00,05:00:00,15.000000000000027,3.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,05:00:00,06:00:00,59.999999999999986,3.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,300.0,360.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,06:00:00,07:00:00,60.00000000000003,3.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,360.0,420.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,07:00:00,08:00:00,59.99999999999995,3.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,420.0,480.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,08:00:00,09:00:00,60.00000000000003,3.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,480.0,540.0,,
2025-07-01,,,,,,,,,,,,,,,,,8.0,,,,Kratzer in der Stirnwand ausbessern.,,,,,,,,,,,,,,,,,,kratzer in der stirnwand ausbessern.,kratzer in der stirnwand ausbessern.
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,09:30:00,10:00:00,30.000000000000053,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,570.0,600.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,10:00:00,11:00:00,59.99999999999995,3.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,600.0,660.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,11:00:00,12:00:00,60.00000000000003,3.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,660.0,720.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,12:00:00,13:00:00,59.99999999999995,3.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,720.0,780.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,f,13:00:00,13:15:00,15.000000000000107,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,795.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,15.0,,,Reinigen,,,,,,,,,,,,,,,,,,reinigen,reinigen
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,13:15:00,14:00:00,45.0,5.0,,,4.0,4.0,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,795.0,840.0,wartungsplan,wartungsplan
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,14:00:00,15:00:00,59.99999999999995,5.0,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,840.0,900.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,15:00:00,16:00:00,59.99999999999995,5.0,,,5.0,5.0,,15.0,,,,OP 10,SEW Antrieb M3,,,,,,,,,,,,,,,,900.0,960.0,sew antrieb m3,sew antrieb m3
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,16:00:00,17:00:00,60.00000000000011,5.0,,,4.0,4.0,,20.0,,,,R 06,Schweißnaht Stuetze teachen. ,,,,,,,,,,,,,,,,960.0,1020.0,schweißnaht stuetze teachen.,schweißnaht stuetze teachen.
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,17:30:00,18:00:00,30.000000000000053,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1050.0,1080.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,18:00:00,19:00:00,59.99999999999995,5.0,,,3.0,3.0,,15.0,,,,R 01,Kein Vakuum ohne Meldung,,,,,,,,,,,,,,,,1080.0,1140.0,kein vakuum ohne meldung,kein vakuum ohne meldung
2025-07-01,,,,,,,,,,,,,,,,15.0,,,,R 06,ständig leoni,,,,,,,,,,,,,,,,,,ständig leoni,ständig leoni
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,19:00:00,20:00:00,60.00000000000011,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1140.0,1200.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,20:00:00,21:00:00,59.99999999999995,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1200.0,1260.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,s,21:00:00,21:45:00,45.0,5.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1260.0,1305.0,,
2025-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,,,,,,,,,,,15.0,,,,,Anlage füllen für Frühschicht,,,,,,,,,,,,,,,,,,anlage füllen für frühschicht,anlage füllen für frühschicht
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,04:45:00,05:00:00,15.000000000000027,3.0,,,,,,,,15.0,,,Wartungsplan,,,,,,,,,,,,,,,,285.0,300.0,wartungsplan,wartungsplan
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,05:00:00,06:00:00,59.999999999999986,3.0,,3.0,,3.0,,10.0,,,,OP 10.R,SEW Antrieb M3,,,,,,,,,,,,,,,,300.0,360.0,sew antrieb m3,sew antrieb m3
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,06:00:00,07:00:00,60.00000000000003,3.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,360.0,420.0,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,07:00:00,08:00:00,59.99999999999995,3.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,420.0,480.0,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,08:00:00,09:00:00,60.00000000000003,3.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,480.0,540.0,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,10.0,,,OP 25,"Mittelnaht nicht richtig verschweißt ( 229 Trapez - Bleche zu Schmall. ), Bleche aus Anlage geräumt",,,,,,,,,,,,,,,,,,"mittelnaht nicht richtig verschweißt ( 229 trapez - bleche zu schmall. ), bleche aus anlage geräumt","mittelnaht nicht richtig verschweißt ( 229 trapez - bleche zu schmall. ), bleche aus anlage geräumt"
2025-07-02,,,,,,f,09:30:00,10:00:00,30.000000000000053,3.0,1.0,,1.0,2.0,,,10.0,,,OP 25,"Mittelnaht nicht richtig verschweißt ( 229 Trapez - Bleche zu Schmall. ), Bleche aus Anlage geräumt",,,,,,,,,,,,,,,,570.0,600.0,"mittelnaht nicht richtig verschweißt ( 229 trapez - bleche zu schmall. ), bleche aus anlage geräumt","mittelnaht nicht richtig verschweißt ( 229 trapez - bleche zu schmall. ), bleche aus anlage geräumt"
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,10:00:00,11:00:00,59.99999999999995,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,600.0,660.0,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,11:00:00,12:00:00,60.00000000000003,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,660.0,720.0,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,12:00:00,13:00:00,59.99999999999995,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,720.0,780.0,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,f,13:00:00,13:15:00,15.000000000000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.0,795.0,,
2025-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,,,,,,,,,,,,,15.0,,,Reinigung,,,,,,,,,,,,,,,,,,reinigung,reinigung
,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
