Datum,Wochentag,DatumNEU,KW,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Profi,AHV,Menge Gesamt (Stück),Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Unterbrechungsursache,Bemerkung,Fehlercode,Station/ OP_raw,Station/ OP_1,Station/ OP_2,Station/ OP_3,Station/ OP_4,Station/ OP_5,Bemerkung_norm,Bemerkung_std,Unterbrechungsursache_norm,Unterbrechungsursache_std
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,f,11:00:00,12:00:00,60.00000000000003,4.0,,8.0,,8.0,,3.0,,,,R 06,Zündfehler,,,R 06,R 06,,,,,,,zündfehler,zündfehler
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,f,11:00:00,12:00:00,60.00000000000003,4.0,,8.0,,8.0,,,5,,,OP 100 R,Bauteil nicht gespannt,L: 2814.,,OP 100 R,OP 100 R,,,,,l: 2814.,l: 2814.,bauteil nicht gespannt,bauteil nicht gespannt
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,f,12:00:00,13:00:00,59.99999999999995,4.0,,,8.0,8.0,,5.0,,,,R 09,Gasdüse und Kontaktrohr getauscht,,,R 09,R 09,,,,,,,gasdüse und kontaktrohr getauscht,gasdüse und kontaktrohr getauscht
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,f,12:00:00,13:00:00,59.99999999999995,4.0,,,8.0,8.0,,7.0,,,,R 02,Parallelgreifer ,Hat Bauteil nicht aus OP 180 L bekommen.,,R 02,R 02,,,,,hat bauteil nicht aus op 180 l bekommen.,hat bauteil nicht aus op 180 l bekommen.,parallelgreifer,parallelgreifer
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,f,12:00:00,13:00:00,59.99999999999995,4.0,,,8.0,8.0,,5.0,,,,R 02,Bauteil fallen gelassen,Deckblech manuell in OP 100 L eingelegt.,,R 02,R 02,,,,,deckblech manuell in op 100 l eingelegt.,deckblech manuell in op 100 l eingelegt.,bauteil fallen gelassen,bauteil fallen gelassen
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,f,12:00:00,13:00:00,59.99999999999995,4.0,,,8.0,8.0,,,,15.0,,,Reinigung,,,,,,,,,,,reinigung,reinigung
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,13:00:00,14:00:00,60.00000000000011,4.0,1.0,,5.0,6.0,,,,20.0,,,Wartungsplan,,,,,,,,,,,wartungsplan,wartungsplan
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,13:00:00,14:00:00,60.00000000000011,4.0,1.0,,5.0,6.0,,5.0,,,,R 06,Zündfehler,,,R 06,R 06,,,,,,,zündfehler,zündfehler
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,14:00:00,15:00:00,59.99999999999995,4.0,,,6.0,6.0,,8.0,,,,R 02,Freitext,Fehler beim herausnehmen aus OP 180L,,R 02,R 02,,,,,fehler beim herausnehmen aus op 180l,fehler beim herausnehmen aus op 180l,freitext,freitext
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,14:00:00,15:00:00,59.99999999999995,4.0,,,6.0,6.0,,15.0,,,,OP 180,Bauteil nicht gespannt,keine Fehlermeldung am Leitstand,,OP 180,OP 180,,,,,keine fehlermeldung am leitstand,keine fehlermeldung am leitstand,bauteil nicht gespannt,bauteil nicht gespannt
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,15:00:00,16:00:00,59.99999999999995,4.0,,,10.0,10.0,,10.0,,,,R 010,Freitext,"Kein KCP, Roboter in T1 bisschen weitergefahren und wieder auf EXT gestellt, Keine Fehlermeldung",,"R 010, OP 180",R 010,OP 180,,,,"kein kcp, roboter in t1 bisschen weitergefahren und wieder auf ext gestellt, keine fehlermeldung","kein kcp, roboter in t1 bisschen weitergefahren und wieder auf ext gestellt, keine fehlermeldung",freitext,freitext
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,15:00:00,16:00:00,59.99999999999995,4.0,,,10.0,10.0,,,,,,OP 180,Freitext,Passiv gestellt,,OP 180,OP 180,,,,,passiv gestellt,passiv gestellt,freitext,freitext
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,18:00:00,19:00:00,59.99999999999995,4.0,,12.0,,12.0,,5.0,,,,R 04,Gasdüse getauscht,,,R 04,R 04,,,,,,,gasdüse getauscht,gasdüse getauscht
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,19:00:00,20:00:00,60.00000000000011,4.0,,6.0,,6.0,,,,,16.0,OP 60,Freitext,Sensor bei Gestell 2.4 nicht geschaltet,,OP 60,OP 60,,,,,sensor bei gestell 2.4 nicht geschaltet,sensor bei gestell 2.4 nicht geschaltet,freitext,freitext
2023-05-03,3.0,2023-05-03 00:00:00,2023/18,s,19:00:00,20:00:00,60.00000000000011,4.0,,6.0,,6.0,,8.0,,,,R 06,Zündfehler,,,R 06,R 06,,,,,,,zündfehler,zündfehler
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,s,20:00:00,21:00:00,59.99999999999995,4.0,,,6.0,6.0,,5.0,,,,R 06,Zündfehler,,,R 06,R 06,,,,,,,zündfehler,zündfehler
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,s,20:00:00,21:00:00,59.99999999999995,4.0,,,6.0,6.0,,,,15.0,,,Reinigung,,,,,,,,,,,reinigung,reinigung
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,n,21:00:00,22:00:00,59.99999999999995,5.0,,12.0,,12.0,,,,20.0,,,Wartungsplan,,,,,,,,,,,wartungsplan,wartungsplan
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,n,22:00:00,23:00:00,60.00000000000011,5.0,,11.0,2.0,13.0,,5.0,,,,R 06,Zündfehler,,,R 06,R 06,,,,,,,zündfehler,zündfehler
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,,,,60.00000000000011,5.0,,11.0,2.0,13.0,,5.0,,,,OP 70,Freitext,Deckbech falsch abgelegt,,OP 70,OP 70,,,,,deckbech falsch abgelegt,deckbech falsch abgelegt,freitext,freitext
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,n,23:00:00,1900-01-01 00:00:00,59.99999999999995,5.0,,5.0,3.0,8.0,,5.0,,,,R 03,Freitext,Ausrichtstation,,R 03,R 03,,,,,ausrichtstation,ausrichtstation,freitext,freitext
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,,,,59.99999999999995,5.0,,5.0,3.0,8.0,,5.0,,,,R 09,Zündfehler,Einzelaufträge,,R 09,R 09,,,,,einzelaufträge,einzelaufträge,zündfehler,zündfehler
2023-05-03,4.0,2023-05-04 00:00:00,2023/18,,,,59.99999999999995,5.0,,5.0,3.0,8.0,,8.0,,,,R 07,Gasdüse und Kontaktrohr getauscht,,,R07/R08,R 07,R 08,,,,,,gasdüse und kontaktrohr getauscht,gasdüse und kontaktrohr getauscht
2023-05-04,4.0,2023-05-04 00:00:00,2023/18,n,1900-01-01 00:00:00,1900-01-01 01:00:00,60.000000000000426,5.0,,4.0,6.0,10.0,,5.0,,,,R 09,Brenner gereinigt,Einzelaufträge,,R 09,R 09,,,,,einzelaufträge,einzelaufträge,brenner gereinigt,brenner gereinigt
2023-05-04,4.0,2023-05-04 00:00:00,2023/18,,,,60.000000000000426,5.0,,4.0,6.0,10.0,,5.0,,,,R 06,Zündfehler,,,R 06,R 06,,,,,,,zündfehler,zündfehler
2023-05-04,4.0,2023-05-04 00:00:00,2023/18,n,1900-01-01 02:00:00,1900-01-01 03:00:00,60.000000000000426,5.0,,4.0,4.0,8.0,,5.0,,,,R 06,Zündfehler,Gas und Stromdüse getaauscht,,R 06,R 06,,,,,gas und stromdüse getaauscht,gas und stromdüse getaauscht,zündfehler,zündfehler
2023-05-04,4.0,2023-05-04 00:00:00,2023/18,,,,60.000000000000426,5.0,,4.0,4.0,8.0,,5.0,,,,R 04,Zündfehler,,,R 04,R 04,,,,,,,zündfehler,zündfehler
