Datum,Wochentag,KW,DatumNEU,Jahr,Monat,Tag,Quartal,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,MengeGesamtNIO,Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Sollzeit/ Stück (Min),Zeit_von_min,Zeit_bis_min,Station/ OP_raw,Station/ OP_1,Station/ OP_2,Fehlercode,Bemerkung_norm,Bemerkung_std,Störfall,Anzahl Störfälle Zeitfenster
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,06:00:00,07:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,07:00:00,08:00:00,60.0,5.0,0.0,0.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,, STW. Eckrungen Suchen   SR.019,0.0,,420.0,480.0,,,,,stw. eckrungen suchen sr.019,stw. eckrungen suchen sr.019,J,1
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,08:00:00,09:00:00,60.0,5.0,0.0,0.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,, STW. Eckrungen Suchen   SR.011,0.0,,480.0,540.0,,,,,stw. eckrungen suchen sr.011,stw. eckrungen suchen sr.011,J,1
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,,STW Rungen Eingebaut ,0.0,,600.0,660.0,,,,,stw rungen eingebaut,stw rungen eingebaut,J,1
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,11:00:00,12:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,0.0,0.0,, STW nachgearbeitet ,0.0,,660.0,720.0,,,,,stw nachgearbeitet,stw nachgearbeitet,J,1
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,2
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,15.0,0.0,0.0,, STW nachgearbeitet ,0.0,,720.0,795.0,,,,,stw nachgearbeitet,stw nachgearbeitet,J,2
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,13:15:00,14:00:00,45.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,14:00:00,15:00:00,60.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,16:00:00,17:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,17:30:00,18:00:00,30.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,18:00:00,19:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,19:00:00,20:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,20:00:00,21:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2026-02-11,3,2026/07,2026-02-11,2026,2,11,1,s,21:00:00,21:45:00,45.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Reinigung + Werkzeug einschließen,0.0,,1260.0,1305.0,,,,,reinigung + werkzeug einschließen,reinigung + werkzeug einschließen,J,1
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,04:45:00,06:00:00,75.0,5.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,06:00:00,07:00:00,60.0,5.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,07:00:00,08:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,08:00:00,09:00:00,60.0,5.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,09:30:00,10:00:00,30.0,5.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,R 05,Spanner- Knoten  1  spannen nicht in OP.70,0.0,,570.0,600.0,R 05,R 05,,,spanner- knoten 1 spannen nicht in op.70,spanner- knoten 1 spannen nicht in op.70,J,1
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,R 05,Spanner- Knoten  1  spannen nicht in OP.70,0.0,,600.0,660.0,R 05,R 05,,,spanner- knoten 1 spannen nicht in op.70,spanner- knoten 1 spannen nicht in op.70,J,1
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,11:00:00,12:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,1
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,13:15:00,14:00:00,45.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,14:00:00,15:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,15:00:00,16:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,16:00:00,17:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,17:30:00,18:00:00,30.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,18:00:00,19:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,19:00:00,20:00:00,60.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,20:00:00,21:00:00,60.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2026-02-12,4,2026/07,2026-02-12,2026,2,12,1,s,21:00:00,21:45:00,45.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Reinigung + Werkzeug einschließen,0.0,,1260.0,1305.0,,,,,reinigung + werkzeug einschließen,reinigung + werkzeug einschließen,J,1
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,06:00:00,07:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,07:00:00,08:00:00,60.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,08:00:00,09:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,"Anlage leer , auffüllen",0.0,,600.0,660.0,,,,,"anlage leer , auffüllen","anlage leer , auffüllen",J,2
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,20.0,,Warten auf  STW Stütze ( 516012739 - 516012740 .),0.0,,600.0,660.0,,,,,warten auf stw stütze ( 516012739 - 516012740 .),warten auf stw stütze ( 516012739 - 516012740 .),J,2
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,11:00:00,12:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,15.0,0.0,,Reinigung,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,1
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,13:15:00,14:00:00,45.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,14:00:00,15:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,15:00:00,16:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,16:00:00,17:00:00,60.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,17:30:00,18:00:00,30.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1050.0,1080.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,18:00:00,19:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,19:00:00,20:00:00,60.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,WB 46 ist nicht da,0.0,,1140.0,1200.0,,,,,wb 46 ist nicht da,wb 46 ist nicht da,J,1
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,20:00:00,21:00:00,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Reinigung,0.0,,1200.0,1260.0,,,,,reinigung,reinigung,J,1
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,21:00:00,21:45:00,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,,Reinigung,0.0,,1260.0,1305.0,,,,,reinigung,reinigung,J,2
2026-02-13,5,2026/07,2026-02-13,2026,2,13,1,s,21:00:00,21:45:00,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Reinigung,0.0,,1260.0,1305.0,,,,,reinigung,reinigung,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,,Kran läuft nicht (Elektrika Angerufen),0.0,,285.0,360.0,,,,,kran läuft nicht (elektrika angerufen),kran läuft nicht (elektrika angerufen),J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,06:00:00,07:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,07:00:00,08:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,08:00:00,09:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,11:00:00,12:00:00,60.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,40.0,0.0,,Reinigung ,0.0,,660.0,720.0,,,,,reinigung,reinigung,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,11:00:00,12:00:00,60.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,Problem mit MES Aufträgen,0.0,,660.0,720.0,,,,,problem mit mes aufträgen,problem mit mes aufträgen,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,f,12:00:00,13:15:00,75.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,,Reinigung ,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,1
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,13:15:00,14:00:00,45.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,14:00:00,15:00:00,60.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,15:00:00,16:00:00,60.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,R 06,Kollision,0.0,,900.0,960.0,R 06,R 06,,,kollision,kollision,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,15:00:00,16:00:00,60.0,0.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,R 05,Vakuumkreis 2 schaltet nicht,0.0,,900.0,960.0,R 05,R 05,,,vakuumkreis 2 schaltet nicht,vakuumkreis 2 schaltet nicht,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,16:00:00,17:00:00,60.0,0.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,R 06,Brennerkollision,0.0,,960.0,1020.0,R 06,R 06,,,brennerkollision,brennerkollision,J,1
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,17:30:00,18:00:00,30.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,R 05,Vakuumkreis 2 schaltet nicht,0.0,,1050.0,1080.0,R 05,R 05,,,vakuumkreis 2 schaltet nicht,vakuumkreis 2 schaltet nicht,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,17:30:00,18:00:00,30.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,R 07,Brennerkollision,0.0,,1050.0,1080.0,R 07,R 07,,,brennerkollision,brennerkollision,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,18:00:00,19:00:00,60.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,19:00:00,20:00:00,60.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,20:00:00,21:00:00,60.0,0.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 06,Brennerkollision,0.0,,1200.0,1260.0,R 06,R 06,,,brennerkollision,brennerkollision,J,1
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,21:00:00,21:45:00,45.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,R 07,Brennerkollision,0.0,,1260.0,1305.0,R 07,R 07,,,brennerkollision,brennerkollision,J,2
2026-02-16,1,2026/08,2026-02-16,2026,2,16,1,s,21:00:00,21:45:00,45.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,R 06,Brennerkollision,0.0,,1260.0,1305.0,R 06,R 06,,,brennerkollision,brennerkollision,J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,04:45:00,06:00:00,75.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,R 06,und R 07 Kollision (Bedienerschutz ausgelöst),0.0,,285.0,360.0,R 06,R 06,,,und r 07 kollision (bedienerschutz ausgelöst),und r 07 kollision (bedienerschutz ausgelöst),J,3
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,04:45:00,06:00:00,75.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,"Auftragspuffer leer, Anlage leer, warten auf WB",0.0,,285.0,360.0,,,,,"auftragspuffer leer, anlage leer, warten auf wb","auftragspuffer leer, anlage leer, warten auf wb",J,3
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,04:45:00,06:00:00,75.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,285.0,360.0,,,,,wartungsplan,wartungsplan,J,3
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,06:00:00,07:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,07:00:00,08:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,STW Rungen Montiert ,0.0,,420.0,480.0,,,,,stw rungen montiert,stw rungen montiert,J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,07:00:00,08:00:00,60.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,20.0,0.0,R 07,Kollisiion an der gleichen stelle (RobTech an der Anlage),0.0,,420.0,480.0,R 07,R 07,,,kollisiion an der gleichen stelle (robtech an der anlage),kollisiion an der gleichen stelle (robtech an der anlage),J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,08:00:00,09:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,R 06,Bleibt stehen beim Schweißen ohne direkt erkennbaren grund ,0.0,,480.0,540.0,R 06,R 06,,,bleibt stehen beim schweißen ohne direkt erkennbaren grund,bleibt stehen beim schweißen ohne direkt erkennbaren grund,J,1
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,09:30:00,10:00:00,30.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,10:00:00,11:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,OP 90,Spanner schließen nicht (RobTechan der Anlage),0.0,,600.0,660.0,OP 90,OP 90,,,spanner schließen nicht (robtechan der anlage),spanner schließen nicht (robtechan der anlage),J,1
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,11:00:00,12:00:00,60.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,OP 90,Spanner schließt nicht (Robtech Informiert),0.0,,720.0,795.0,OP 90,OP 90,,,spanner schließt nicht (robtech informiert),spanner schließt nicht (robtech informiert),J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,f,12:00:00,13:15:00,75.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Reinigung ,0.0,,720.0,795.0,,,,,reinigung,reinigung,J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,"Test fahren ( MT ohne QT oben ), Robtech und Teamleiter an der Anlage",0.0,,795.0,840.0,,,,,"test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage","test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage",J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,,795.0,840.0,,,,,wartungsplan,wartungsplan,J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,0.0,,"Test fahren ( MT ohne QT oben ), Robtech und Teamleiter an der Anlage",0.0,,840.0,900.0,,,,,"test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage","test fahren ( mt ohne qt oben ), robtech und teamleiter an der anlage",J,1
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,OP 120.1,"Spanner QT unten blockiert Stütze schwenken, Spanner vom QT unten Spannen justiert",0.0,,900.0,960.0,OP120.1,OP 120.1,,,"spanner qt unten blockiert stütze schwenken, spanner vom qt unten spannen justiert","spanner qt unten blockiert stütze schwenken, spanner vom qt unten spannen justiert",J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,R 06,"Draht festgebrannt, Kontaktrohr werchseln",0.0,,900.0,960.0,R 06,R 06,,,"draht festgebrannt, kontaktrohr werchseln","draht festgebrannt, kontaktrohr werchseln",J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,R 06,Schweißstörung in OP120.1,0.0,,960.0,1020.0,R 06,R 06,,,schweißstörung in op120.1,schweißstörung in op120.1,J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,2.0,2.0,0.0,35.0,0.0,0.0,0.0,R 02,Drahtfasswechsel,0.0,,960.0,1020.0,R 02,R 02,,,drahtfasswechsel,drahtfasswechsel,J,2
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,17:30:00,18:00:00,30.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,R 06,"Schweißstörung in OP120.1,  Robtech informiert Drahtsehne von Fass zur Banane gewechselt",0.0,,1050.0,1080.0,R 06,R 06,,,"schweißstörung in op120.1, robtech informiert drahtsehne von fass zur banane gewechselt","schweißstörung in op120.1, robtech informiert drahtsehne von fass zur banane gewechselt",J,1
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2026-02-17,2,2026/08,2026-02-17,2026,2,17,1,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
